t,k,delta_cdm,delta_dot_cdm
0.05265539630332755,0.09999999999999999,4.6069000330957795e+28,1.3851925900580846e+31
0.053636313167392397,0.09999999999999999,6.153116857715804e+28,1.7840650168382754e+31
0.05463550352214876,0.09999999999999999,8.177351773518603e+28,2.2859157394747524e+31
0.055653307784276455,0.09999999999999999,1.0814399917665881e+29,2.914156638141737e+31
0.05669007271207434,0.09999999999999999,1.422878094883675e+29,3.6966037589309983e+31
0.057746151523598195,0.09999999999999999,1.8624795621877788e+29,4.666058602555468e+31
0.058821904016999556,0.09999999999999999,2.4264976720751992e+29,5.861442482429155e+31
0.05991769669310619,0.09999999999999999,3.1470137676054055e+29,7.32846974466485e+31
0.06103390288028621,0.09999999999999999,4.062550847797517e+29,9.120419331037467e+31
0.062170902861638275,0.09999999999999999,5.219249891881622e+29,1.1298888583754991e+32
0.06332908400455114,0.09999999999999999,6.675222625651231e+29,1.3935051534707242e+32
0.06450884089267693,0.09999999999999999,8.501450040671783e+29,1.7111070831947234e+32
0.0657105754603627,0.09999999999999999,1.0781849432816257e+30,2.0920811644310732e+32
0.0669346971295866,0.09999999999999999,1.3614910322613373e+30,2.547115439445652e+32
0.0681816229494448,0.09999999999999999,1.7117424374409402e+30,3.088248474412256e+32
0.06945177773823696,0.09999999999999999,2.1434510528622125e+30,3.729093652742848e+32
0.07074559422819879,0.09999999999999999,2.6737126711126656e+30,4.484943394701174e+32
0.07206351321293052,0.09999999999999999,3.32230517403964e+30,5.3728667471942585e+32
0.0734059836975721,0.09999999999999999,4.1120078346615896e+30,6.411885565817201e+32
0.07477346305177587,0.09999999999999999,5.069218621830272e+30,7.622938954399043e+32
0.07616641716552891,0.09999999999999999,6.226176324766176e+30,9.029073955853249e+32
0.07758532060787836,0.09999999999999999,7.620256408051606e+30,1.065561446285895e+33
0.07903065678861347,0.09999999999999999,9.293867469314354e+30,1.2530192381230603e+33
0.0805029181229598,0.09999999999999999,1.1295001311802917e+31,1.4682929669961421e+33
0.0820026061993413,0.09999999999999999,1.367778432980969e+31,1.7146508523741364e+33
0.08353023195026779,0.09999999999999999,1.6505708968421056e+31,1.9955714812303835e+33
0.08508631582640581,0.09999999999999999,1.985354904451691e+31,2.3147956575386167e+33
0.08667138797389233,0.09999999999999999,2.3804779074393684e+31,2.676317941424342e+33
0.0882859884149515,0.09999999999999999,2.8452205835384047e+31,3.0843940286732916e+33
0.08993066723187623,0.09999999999999999,3.389885753248304e+31,3.543552208261563e+33
0.0916059847544371,0.09999999999999999,4.025877314529531e+31,4.058581505416518e+33
0.0933125117507825,0.09999999999999999,4.766366228626543e+31,4.6344128143831124e+33
0.09505082962189507,0.09999999999999999,5.626554423027201e+31,5.276187495998741e+33
0.0968215305996708,0.09999999999999999,6.623079521134191e+31,5.989264531851808e+33
0.09862521794868778,0.09999999999999999,7.774094395935159e+31,6.779212795686444e+33
0.10046250617173408,0.09999999999999999,9.09938385933248e+31,7.651804095042816e+33
0.10233402121916417,0.09999999999999999,1.0620480824880534e+32,8.613003234753973e+33
0.10424040070215564,0.09999999999999999,1.2360988397691575e+32,9.668837763213544e+33
0.1061822941099384,0.09999999999999999,1.4348313396849484e+32,1.0825233736871912e+34
0.10816036303107099,0.09999999999999999,1.6612417425350417e+32,1.208819002231516e+34
0.11017528137883868,0.09999999999999999,1.918542266030963e+32,1.346378091661927e+34
0.11222773562085077,0.09999999999999999,2.2101723511757932e+32,1.4958125888137144e+34
0.11431842501291496,0.09999999999999999,2.53981017064816e+32,1.6577354351482374e+34
0.11644806183726861,0.09999999999999999,2.911384417919979e+32,1.8327564978144873e+34
0.11861737164524785,0.09999999999999999,3.329099770072863e+32,2.0214727534356164e+34
0.12082709350447766,0.09999999999999999,3.797742080404198e+32,2.224422984388584e+34
0.12307798025066652,0.09999999999999999,4.322505795708272e+32,2.4421184442142343e+34
0.12537079874409202,0.09999999999999999,4.9088682180493235e+32,2.6750571292245307e+34
0.1277063301308644,0.09999999999999999,5.562593857417892e+32,2.9237190810309845e+34
0.13008537010905713,0.09999999999999999,6.289737658661763e+32,3.188561093975193e+34
0.1325087291997953,0.09999999999999999,7.096646914289534e+32,3.4700107675254504e+34
0.13497723302339418,0.09999999999999999,7.989960923326686e+32,3.768460067976637e+34
0.1374917225806419,0.09999999999999999,8.976693316014322e+32,4.084258988059185e+34
0.14005305453932199,0.09999999999999999,1.0064698989776296e+33,4.417635977714077e+34
0.14266210152607367,0.09999999999999999,1.1262310377924578e+33,4.768756075550588e+34
0.14531975242368952,0.09999999999999999,1.2578178105743978e+33,5.13774917763844e+34
0.14802691267395085,0.09999999999999999,1.4021257916615532e+33,5.524706284436617e+34
0.1507845045861051,0.09999999999999999,1.5600793630233683e+33,5.9296754794947065e+34
0.1535934676510897,0.09999999999999999,1.732629562658965e+33,6.352657623795079e+34
0.1564547588616096,0.09999999999999999,1.920751429778459e+33,6.793601748750758e+34
0.15936935303817745,0.09999999999999999,2.1254410700207464e+33,7.252401367353766e+34
0.1623382431612278,0.09999999999999999,2.3477501813191004e+33,7.728878956699237e+34
0.16536244070941805,0.09999999999999999,2.5888297088122528e+33,8.222687621796859e+34
0.16844297600423153,0.09999999999999999,2.8498697139593197e+33,8.733406283480281e+34
0.17158089856100048,0.09999999999999999,3.132087776860953e+33,9.260567875664882e+34
0.17477727744646807,0.09999999999999999,3.4367249373395404e+33,9.803660328968058e+34
0.1780332016430114,0.09999999999999999,3.7650408655883413e+33,1.036212812357154e+35
0.18134978041964955,0.09999999999999999,4.118308172891479e+33,1.0935374492698494e+35
0.1847281437099634,0.09999999999999999,4.497805764158174e+33,1.152276436683864e+35
0.18816944249705556,0.09999999999999999,4.904811124470277e+33,1.2123628158444295e+35
0.1916748492056815,0.09999999999999999,5.340592909614303e+33,1.2737265633649724e+35
0.1952455581016861,0.09999999999999999,5.806494551103841e+33,1.3362876676458615e+35
0.19888278569888096,0.09999999999999999,6.303953703502012e+33,1.3999514843428127e+35
0.2025877711735017,0.09999999999999999,6.834420155496458e+33,1.4646183676503582e+35
0.20636177678638587,0.09999999999999999,7.399356527783805e+33,1.5301847979772185e+35
0.21020608831301582,0.09999999999999999,8.00023174994999e+33,1.5965440821404075e+35
0.21412201548157292,0.09999999999999999,8.638513532835838e+33,1.6635871980198673e+35
0.21811089241915188,0.09999999999999999,9.315659727675507e+33,1.73120380127895e+35
0.22217407810628836,0.09999999999999999,1.0033108453043347e+34,1.7992834135301695e+35
0.22631295683995284,0.09999999999999999,1.0792266859492693e+34,1.867716813261863e+35
0.23052893870517072,0.09999999999999999,1.1594498389644295e+34,1.9363976529538743e+35
0.2348234600554275,0.09999999999999999,1.244110837829815e+34,2.0052243281140343e+35
0.23919798400202386,0.09999999999999999,1.333338954483707e+34,2.074093469263696e+35
0.2436540009125465,0.09999999999999999,1.427282190555846e+34,2.1428772931715123e+35
0.2481930289186254,0.09999999999999999,1.5260833751086652e+34,2.2114576725203294e+35
0.2528166144331499,0.09999999999999999,1.6298834549334682e+34,2.2797158962440247e+35
0.25752633267712,0.09999999999999999,1.7388216520827588e+34,2.3475322014196628e+35
0.2623237882163122,0.09999999999999999,1.8530347235067492e+34,2.4147867871043844e+35
0.26721061550794334,0.09999999999999999,1.97265613477903e+34,2.4813609942088464e+35
0.2721884794575178,0.09999999999999999,2.097815139899938e+34,2.5471386701784513e+35
0.27725907598604826,0.09999999999999999,2.2286357584802804e+34,2.6120077390753586e+35
0.28242413260784344,0.09999999999999999,2.3652356408658067e+34,2.675861999638922e+35
0.28768540901905926,0.09999999999999999,2.507724810959801e+34,2.738603176063627e+35
0.29304469769721425,0.09999999999999999,2.656204275632394e+34,2.800143248586779e+35
0.2985038245118731,0.09999999999999999,2.8107644886655617e+34,2.860407093539423e+35
0.3040646493467067,0.09999999999999999,2.971485669778621e+34,2.91933170582363e+35
0.3097290667331408,0.09999999999999999,3.138471149964107e+34,2.9768133836778238e+35
0.3154990064958087,0.09999999999999999,3.311823858698217e+34,3.0327623923764558e+35
0.3213764344100277,0.09999999999999999,3.4916370444336365e+34,3.0871022899266877e+35
0.32736335287152457,0.09999999999999999,3.6779989614635564e+34,3.139758510509032e+35
0.3334618015786364,0.09999999999999999,3.8709923970359995e+34,3.1906589866393698e+35
0.33967385822722074,0.09999999999999999,4.0706941836541745e+34,3.239734844601258e+35
0.34600163921851085,0.09999999999999999,4.277174697719747e+34,3.28692118010129e+35
0.35244730038015837,0.09999999999999999,4.4904973459367315e+34,3.332157921703677e+35
0.35901303770070686,0.09999999999999999,4.710718041185906e+34,3.375390790253658e+35
0.365701088077749,0.09999999999999999,4.937884669906455e+34,3.416572363206907e+35
0.372513730080021,0.09999999999999999,5.172036553386099e+34,3.455663253548005e+35
0.37945328472369383,0.09999999999999999,5.413203905767161e+34,3.492633413810188e+35
0.38652211626312616,0.09999999999999999,5.661407292027917e+34,3.527463576605875e+35
0.3937226329963479,0.09999999999999999,5.916657089700391e+34,3.560146844048532e+35
0.4010572880855496,0.09999999999999999,6.178952958642436e+34,3.590690439497058e+35
0.4085285803928561,0.09999999999999999,6.448290987616167e+34,3.6190986293043615e+35
0.41613905533167067,0.09999999999999999,6.724691129436652e+34,3.645336869715095e+35
0.42389130573387784,0.09999999999999999,7.008170146588227e+34,3.669393455056164e+35
0.43178797273320213,0.09999999999999999,7.298736579797421e+34,3.691262324300597e+35
0.4398317466650224,0.09999999999999999,7.596390889456293e+34,3.710941924438227e+35
0.44802536798294895,0.09999999999999999,7.901125368867769e+34,3.728435322748354e+35
0.45637162819247584,0.09999999999999999,8.2129241238850155e+34,3.743750288312219e+35
0.4648733708020257,0.09999999999999999,8.531763129872314e+34,3.75689933706177e+35
0.4735334922917116,0.09999999999999999,8.857610378149404e+34,3.767899733989781e+35
0.48235494310014676,0.09999999999999999,9.190426125435328e+34,3.776773445408444e+35
0.4913407286296362,0.09999999999999999,9.530163261292191e+34,3.783547033333107e+35
0.5004939102700954,0.09999999999999999,9.87676781019574e+34,3.788251483178378e+35
0.5098176064420424,0.09999999999999999,1.0230179586640436e+35,3.790921954978186e+35
0.5193149936590212,0.09999999999999999,1.0590333023635897e+35,3.791597447272004e+35
0.5289893076098151,0.09999999999999999,1.0957158197083452e+35,3.790320361627826e+35
0.5388438442608223,0.09999999999999999,1.1330582070852775e+35,3.787135954489697e+35
0.5488819609789671,0.09999999999999999,1.171052998992587e+35,3.782091661633696e+35
0.559107077675529,0.09999999999999999,1.2096927451758448e+35,3.775236278980747e+35
0.5695226779712822,0.09999999999999999,1.248968292986351e+35,3.7666281475748644e+35
0.5801323103833375,0.09999999999999999,1.288870259881185e+35,3.756319238842909e+35
0.5909395895340968,0.09999999999999999,1.3293925690732767e+35,3.7443400777987985e+35
0.6019481973827271,0.09999999999999999,1.3705283723900417e+35,3.730725329593637e+35
0.6131618844795772,0.09999999999999999,1.4122700002423084e+35,3.7155140572534406e+35
0.6245844712439614,0.09999999999999999,1.454608980111562e+35,3.698749585973441e+35
0.6362198492657485,0.09999999999999999,1.4975360646575084e+35,3.6804793032112655e+35
0.6480719826311967,0.09999999999999999,1.541041270781927e+35,3.660754385484849e+35
0.6601449092734886,0.09999999999999999,1.5851139311261615e+35,3.639629441802755e+35
0.6724427423484246,0.09999999999999999,1.6297427596342032e+35,3.6171620625837084e+35
0.6849696716357443,0.09999999999999999,1.674915932982322e+35,3.593412261750535e+35
0.6977299649665534,0.09999999999999999,1.7206211898608622e+35,3.5684417984023054e+35
0.7107279696773416,0.09999999999999999,1.7668459502954687e+35,3.5423133630679234e+35
0.7239681140910874,0.09999999999999999,1.8135774574151716e+35,3.515089612014015e+35
0.7374549090259551,0.09999999999999999,1.8608029443149884e+35,3.48683203140872e+35
0.7511929493320965,0.09999999999999999,1.9085098289227264e+35,3.4575996113184374e+35
0.7651869154570822,0.09999999999999999,1.9566859400654153e+35,3.427447307523608e+35
0.7794415750404946,0.09999999999999999,2.0053197782422302e+35,3.39642426696781e+35
0.7939617845382279,0.09999999999999999,2.0544008149501232e+35,3.3645717902862566e+35
0.8087524908770453,0.09999999999999999,2.1039198347780122e+35,3.3319210022784134e+35
0.8238187331399606,0.09999999999999999,2.1538663017303145e+35,3.298513920957161e+35
0.8391656442830157,0.09999999999999999,2.204222003077296e+35,3.2644498574769945e+35
0.8547984528840409,0.09999999999999999,2.254976095723399e+35,3.2297652899065377e+35
0.8707224849239917,0.09999999999999999,2.3061180373009833e+35,3.1944925854711e+35
0.8869431656014709,0.09999999999999999,2.3576368130629604e+35,3.1586662904146743e+35
0.9034660211810525,0.09999999999999999,2.409520959899363e+35,3.1223230304116523e+35
0.920296680876041,0.09999999999999999,2.4617585960613974e+35,3.0855013775444134e+35
0.9374408787662991,0.09999999999999999,2.5143374572463465e+35,3.0482416793929658e+35
0.9549044557518077,0.09999999999999999,2.567244939758582e+35,3.010585845317446e+35
0.9726933615426169,0.09999999999999999,2.6204681515290942e+35,2.972577084505661e+35
0.9908136566858666,0.09999999999999999,2.673993971849021e+35,2.9342595898020447e+35
1.0092715146305709,0.09999999999999999,2.7278091207519866e+35,2.895678160727388e+35
1.0280732238308647,0.09999999999999999,2.781900239066257e+35,2.8568777584360334e+35
1.0472251898884344,0.09999999999999999,2.8362539802512822e+35,2.8179029846340784e+35
1.066733937734857,0.09999999999999999,2.8908571152348066e+35,2.7787974756932753e+35
1.0866061138545968,0.09999999999999999,2.9456966515769814e+35,2.7396032023351557e+35
1.106848488549412,0.09999999999999999,3.0007599684075572e+35,2.7003596643222683e+35
1.127467958244946,0.09999999999999999,3.0560349687120567e+35,2.661102968571721e+35
1.148471547840289,0.09999999999999999,3.1115102506835967e+35,2.6218647779932614e+35
1.1698664131013068,0.09999999999999999,3.1671753000097107e+35,2.582671117142194e+35
1.1916598430985588,0.09999999999999999,3.2230207051290825e+35,2.543541019458043e+35
1.2138592626906277,0.09999999999999999,3.2790383976725193e+35,2.504484999424029e+35
1.236472235053715,0.09999999999999999,3.335221920497002e+35,2.4655033314202038e+35
1.2595064642583575,0.09999999999999999,3.3915647547418345e+35,2.4266083132102887e+35
1.2829697978941474,0.09999999999999999,3.4480540124767956e+35,2.3878660728764156e+35
1.3068702297433463,0.09999999999999999,3.504677843435307e+35,2.3492969873945653e+35
1.3312159025043078,0.09999999999999999,3.561424640601627e+35,2.3109178358517293e+35
1.3560151105656333,0.09999999999999999,3.6182828612840695e+35,2.2727453226672563e+35
1.3812763028320094,0.09999999999999999,3.675241058230543e+35,2.2347960295299374e+35
1.407008085602685,0.09999999999999999,3.7322879114960445e+35,2.1970863643089872e+35
1.433219225503574,0.09999999999999999,3.789412260870856e+35,2.159632506892331e+35
1.4599186524739787,0.09999999999999999,3.8466031386427995e+35,2.1224503519187535e+35
1.4871154628089538,0.09999999999999999,3.903849802427342e+35,2.085555448385821e+35
1.5148189222583457,0.09999999999999999,3.961141767755197e+35,2.0489629361332737e+35
1.5430384691835646,0.09999999999999999,4.018468840057962e+35,2.0126874792221122e+35
1.5717837177731626,0.09999999999999999,4.075821145637676e+35,1.9767431962531335e+35
1.6010644613183176,0.09999999999999999,4.133189161145505e+35,1.941143587695524e+35
1.6308906755493326,0.09999999999999999,4.190563741027491e+35,1.905901460326695e+35
1.661272522034293,0.09999999999999999,4.247936142320757e+35,1.8710288489191708e+35
1.6922203516410372,0.09999999999999999,4.305298046101142e+35,1.8365369353494776e+35
1.72374470806362,0.09999999999999999,4.362641574792048e+35,1.802435965348091e+35
1.7558563314144686,0.09999999999999999,4.419959304443739e+35,1.7687351631590633e+35
1.7885661618834618,0.09999999999999999,4.477244270981272e+35,1.7354426444335436e+35
1.8218853434651652,0.09999999999999999,4.534489969296955e+35,1.702565327743615e+35
1.855825227755517,0.09999999999999999,4.5916903439285576e+35,1.670108845172348e+35
1.8903973778192196,0.09999999999999999,4.648839769916167e+35,1.6380774525134891e+35
1.9256135721291967,0.09999999999999999,4.7059330222678084e+35,1.6064739397003814e+35
1.9614858085794296,0.09999999999999999,4.762965232284735e+35,1.5752995421796564e+35
1.9980263085725487,0.09999999999999999,4.8199318288008094e+35,1.5445538540516093e+35
2.035247521183576,0.09999999999999999,4.87682846217466e+35,1.5142347439171488e+35
2.073162127401229,0.09999999999999999,4.9336509086367595e+35,1.4843382745018284e+35
2.111783044448242,0.09999999999999999,4.990394952334342e+35,1.4548586272719283e+35
2.1511234301821647,0.09999999999999999,5.047056880835541e+35,1.4257900300780923e+35
2.1911966875781475,0.09999999999999999,5.103632104243288e+35,1.397138156376907e+35
2.2320164692952322,0.09999999999999999,5.160110815481901e+35,1.368909634494188e+35
2.273596682327715,0.09999999999999999,5.216483369594612e+35,1.3411097238661128e+35
2.3159514927431517,0.09999999999999999,5.27274073585771e+35,1.3137426651974646e+35
